"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-02-21","12","23","-1"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-02-22","15","29","4"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-02-23","17","36","1"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-02-24","20","26","15"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-02-25","26","33","18"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-02-26","29","35","22"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-02-27","25","38","17"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-02-28","26","33","18"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-03-01","30","35","23"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-03-02","35","44","18"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-03-03","29","41","20"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-03-04","17","22","12"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-03-05","21","27","14"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-03-06","23","31","16"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-03-07","31","50","22"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-03-08","41","52","36"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-03-09","41","50","27"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-03-10","26","31","21"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-03-11","31","40","21"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-03-12","35","44","28"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-03-13","41","49","28"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-03-14","47","54","39"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-03-15","38","43","34"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-03-16","30","33","27"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-03-17","32","43","24"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-03-18","27","32","24"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-03-19","34","41","30"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-03-20","34","41","28"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-03-21","40","49","31"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-03-22","42","48","36"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-03-23","38","44","33"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-03-24","39","52","32"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-03-25","31","33","29"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-03-26","32","40","26"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-03-27","40","52","28"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-03-28","34","40","29"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-03-29","30","34","27"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-03-30","33","52","12"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-03-31","10","18","5"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-04-01","23","33","7"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-04-02","22","30","10"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-04-03","19","28","5"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-04-04","31","37","22"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-04-05","24","33","13"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-04-06","14","18","8"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-04-07","24","33","11"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-04-08","35","43","27"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-04-09","38","45","27"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-04-10","48","59","37"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-04-11","46","51","39"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-04-12","37","43","28"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-04-13","28","30","26"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-04-14","38","48","25"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-04-15","47","59","37"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-04-16","50","71","35"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-04-17","33","37","29"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-04-18","39","48","30"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-04-19","44","53","33"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-04-20","47","58","39"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-04-21","54","66","37"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-04-22","50","60","37"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-04-23","34","46","28"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-04-24","37","49","28"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-04-25","50","63","36"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-04-26","50","60","37"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-04-27","59","67","49"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-04-28","62","75","47"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-04-29","54","65","42"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-04-30","38","43","36"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-05-01","39","47","33"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-05-02","46","56","36"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-05-03","53","62","43"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-05-04","58","66","49"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-05-05","61","67","55"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-05-06","63","72","52"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-05-07","58","68","51"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-05-08","57","68","47"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-05-09","59","66","52"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-05-10","51","57","47"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-05-11","41","47","36"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-05-12","38","41","35"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-05-13","47","57","40"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-05-14","51","61","44"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-05-15","61","70","49"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-05-16","66","76","56"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-05-17","59","69","50"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-05-18","44","49","38"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-05-19","42","52","36"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-05-20","53","66","40"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-05-21","60","70","45"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-05-22","60","71","50"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-05-23","56","66","51"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-05-24","63","73","52"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-05-25","66","76","57"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-05-26","67","78","58"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-05-27","59","68","52"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-05-28","52","55","51"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-05-29","60","69","51"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-05-30","66","78","53"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-05-31","62","71","51"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-06-01","50","58","43"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-06-02","54","64","40"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-06-03","65","74","53"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-06-04","72","83","59"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-06-05","61","73","53"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-06-06","63","72","52"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-06-07","64","77","53"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-06-08","65","74","55"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-06-09","72","80","62"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-06-10","54","71","42"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-06-11","49","58","40"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-06-12","53","66","40"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-06-13","67","79","52"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-06-14","63","75","54"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-06-15","53","62","46"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-06-16","53","61","49"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-06-17","53","59","48"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-06-18","52","54","49"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-06-19","55","64","50"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-06-20","56","63","49"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-06-21","62","74","51"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-06-22","55","59","51"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-06-23","58","67","50"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-06-24","59","68","50"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-06-25","68","80","55"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-06-26","66","75","57"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-06-27","67","77","56"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-06-28","69","82","54"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-06-29","55","61","47"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-06-30","57","66","47"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-07-01","62","70","53"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-07-02","65","74","51"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-07-03","58","69","43"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-07-04","59","70","44"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-07-05","67","76","54"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-07-06","79","88","64"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-07-07","76","81","68"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-07-08","72","84","60"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-07-09","77","89","66"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-07-10","81","94","69"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-07-11","68","76","59"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-07-12","71","83","61"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-07-13","77","87","62"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-07-14","72","80","59"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-07-15","66","79","56"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-07-16","72","84","62"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-07-17","71","85","61"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-07-18","71","83","61"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-07-19","71","79","63"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-07-20","74","87","62"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-07-21","73","82","66"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-07-22","67","76","60"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-07-23","69","84","55"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-07-24","73","89","61"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-07-25","65","77","54"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-07-26","63","74","50"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-07-27","63","74","52"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-07-28","63","77","52"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-07-29","63","74","51"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-07-30","70","81","58"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-07-31","74","84","64"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-08-01","74","88","59"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-08-02","75","89","63"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-08-03","69","85","57"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-08-04","66","74","54"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-08-05","62","72","51"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-08-06","64","76","50"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-08-07","74","84","63"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-08-08","76","87","67"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-08-09","79","91","69"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-08-10","82","92","72"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-08-11","85","98","68"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-08-12","82","97","69"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-08-13","67","76","54"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-08-14","59","70","52"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-08-15","70","81","57"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-08-16","75","86","65"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-08-17","77","89","66"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-08-18","59","71","54"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-08-19","57","65","51"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-08-20","51","58","48"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-08-21","52","58","47"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-08-22","63","76","49"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-08-23","64","72","57"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-08-24","70","81","57"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-08-25","59","68","47"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-08-26","57","64","52"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-08-27","49","55","43"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-08-28","51","63","41"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-08-29","65","78","50"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-08-30","71","81","59"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-08-31","62","70","56"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-09-01","64","75","53"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-09-02","63","77","50"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-09-03","68","78","57"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-09-04","54","65","43"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-09-05","61","76","46"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-09-06","69","84","55"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-09-07","73","85","61"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-09-08","71","82","62"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-09-09","63","72","54"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-09-10","71","84","60"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-09-11","61","70","49"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-09-12","57","67","46"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-09-13","59","70","47"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-09-14","56","66","44"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-09-15","61","77","49"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-09-16","61","72","51"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-09-17","53","66","44"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-09-18","60","74","47"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-09-19","46","55","41"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-09-20","44","53","39"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-09-21","53","68","37"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-09-22","67","78","57"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-09-23","43","55","41"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-09-24","44","53","38"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-09-25","42","50","35"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-09-26","51","60","40"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-09-27","41","51","32"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-09-28","35","38","31"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-09-29","37","39","35"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-09-30","35","40","32"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-10-01","50","60","34"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-10-02","58","68","44"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-10-03","35","47","30"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-10-04","37","47","31"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-10-05","36","44","30"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-10-06","43","52","36"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-10-07","37","39","35"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-10-08","35","38","31"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-10-09","31","34","29"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-10-10","29","33","27"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-10-11","30","32","27"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-10-12","45","57","30"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-10-13","26","39","20"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-10-14","22","28","16"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-10-15","38","49","26"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-10-16","47","56","41"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-10-17","53","63","46"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-10-18","54","64","45"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-10-19","49","58","41"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-10-20","58","71","45"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-10-21","56","68","46"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-10-22","50","59","44"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-10-23","49","57","42"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-10-24","54","62","46"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-10-25","49","54","42"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-10-26","52","59","43"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-10-27","47","55","42"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-10-28","51","62","38"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-10-29","39","52","34"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-10-30","36","44","32"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-10-31","38","47","31"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-11-01","37","43","31"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-11-02","39","50","30"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-11-03","33","38","28"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-11-04","39","43","37"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-11-05","32","38","23"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-11-06","20","23","18"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-11-07","19","30","13"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-11-08","17","29","9"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-11-09","24","37","5"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-11-10","28","36","21"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-11-11","20","25","11"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-11-12","21","32","10"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-11-13","41","48","30"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-11-14","50","57","46"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-11-15","41","47","37"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-11-16","30","44","15"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-11-17","16","25","9"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-11-18","28","35","20"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-11-19","35","41","30"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-11-20","46","59","37"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-11-21","52","65","46"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-11-22","46","52","36"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-11-23","37","41","33"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-11-24","31","36","25"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-11-25","27","35","23"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-11-26","34","40","25"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-11-27","45","50","39"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-11-28","38","43","33"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-11-29","37","46","31"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-11-30","32","37","27"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-12-01","29","32","27"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-12-02","25","28","21"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-12-03","24","29","21"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-12-04","24","30","18"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-12-05","18","26","10"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-12-06","17","27","6"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-12-07","27","36","15"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-12-08","30","36","25"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-12-09","35","48","26"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-12-10","43","57","33"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-12-11","33","40","26"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-12-12","36","44","25"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-12-13","35","44","24"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-12-14","46","55","39"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-12-15","42","50","31"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-12-16","44","55","32"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-12-17","51","61","42"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-12-18","45","54","37"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-12-19","36","41","28"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-12-20","37","49","28"
